18	481.1	562.9	101.5	68	0.6
17.1	375.8	350	101.4	81	0.3
17.9	370.8	593.8	101	79	0.49
17.5	471.5	634	101.5	58	0.75
18.6	502.9	717.8	101.5	66	0.79
17.2	378.1	320.9	101.5	82	0.27
17.7	365.8	338.5	101.3	81	0.29
17.6	425.5	635.3	101.5	56	0.74
18.6	535.3	717.5	101.4	71	0.76
17.5	512	615.6	101.4	71	0.63
18.3	361.2	592.9	101.3	75	0.53
18.4	376.3	652.5	101.3	66	0.68
18.4	379.9	693.6	101.4	70	0.69
17.4	379	375.9	101.1	70	0.4
19	343.9	668.4	101.2	73	0.62
18	333.5	324.8	101.4	74	0.34
18	384.9	692.8	101.6	68	0.69
17.4	359.9	461.1	101	73	0.44
19.2	358.1	618.9	101.1	76	0.56
18.6	436.9	639.3	101.5	72	0.63
18.2	377.6	659.9	101.4	67	0.66
17.4	370.8	339.4	101.2	77	0.34
21.4	433.2	551.1	101	70	0.63
19.1	384	661.6	101.2	73	0.63
17.7	401.8	580.7	101.3	68	0.6
18.4	405	488.4	101.4	67	0.53
21.2	370.4	680.7	100.9	69	0.72
18.8	307.9	618.2	101	76	0.54
18	394.5	531.6	101.1	70	0.54
18.4	500.6	687.1	101.3	71	0.71
19.1	430.5	687.2	100.8	78	0.63
19.1	362.2	673.3	101.1	75	0.64
18.4	405.9	655.5	101	72	0.65
18.5	475.6	537.8	101.1	75	0.53
18.4	389	669.6	100.8	74	0.62
19.5	465.6	599.7	101.2	74	0.6
17.3	396.3	327.1	101.2	81	0.3
18.3	331.2	567.3	101.2	74	0.52
17.9	466.9	566.8	101	68	0.62
20.1	444.6	666.6	101.1	73	0.68
18.4	345.8	578.4	101.4	75	0.52
18.6	402.2	650	101.2	67	0.68
19.3	409.1	460.1	101.4	63	0.56
21.5	445.1	727.8	101.2	68	0.83
18.2	367.2	611.3	101.3	75	0.56
19.2	402.2	682.5	101.3	67	0.72
19.9	494.3	636.5	101.4	63	0.75
22.5	441.9	705.5	101.1	64	0.85
18	401.3	328.8	101.5	77	0.33
20.2	425.5	726.3	101.1	70	0.75
19.5	502	710.5	101.2	71	0.75
25.7	451	686.6	100.9	47	1.11
18.8	488.3	630.4	101.5	74	0.64
18.3	438.7	603.8	100.9	83	0.49
19.6	523.9	652.5	101.2	75	0.67
26	351.2	735.6	100.8	41	1.14
18.6	426.4	653.9	101.4	68	0.68
18.3	498.4	409	100.9	82	0.37
19.6	550.3	684.9	101.5	71	0.76
21.1	342.6	728.1	100.7	71	0.75
18.9	449.2	667.6	101.3	63	0.76
19.1	378.1	493.8	101	80	0.44
19.1	531.2	698.2	101.7	68	0.77
19	531.6	508.4	101.1	78	0.5
18.6	440.5	581.7	101.4	63	0.67
19	323	301.3	101	82	0.27
19.6	405	722.1	101.4	71	0.73
21.3	343	627.8	101.3	70	0.65
19	467.8	574.6	101.5	67	0.64
19.1	334.8	356.5	101	78	0.33
19.4	355.3	658.4	101.3	71	0.63
21.5	406.8	704	101.2	75	0.72
18.8	472.4	639.2	101.4	70	0.68
18.6	339.4	515.7	101.2	77	0.46
19.3	320.2	660.9	101.3	70	0.62
21.6	386.3	692.6	101.1	71	0.73
18.3	397.7	617	101.2	72	0.6
18.7	352.1	638.7	101.1	73	0.6
20	358.1	699.5	101.2	74	0.67
21	400	719.4	101.1	70	0.75
18	396.3	634.7	101.2	69	0.63
18.7	384.5	663.6	101.1	69	0.66
21.9	435.5	728.7	101	66	0.82
21.4	472.4	718.1	101.3	70	0.81
17.8	373.5	601.2	101.3	71	0.58
19.9	378.6	685.4	101.2	69	0.71
19.6	419.1	535.8	101.2	80	0.48
21.8	380.8	696.2	101.2	66	0.77
18.2	381.3	583.4	101.3	69	0.58
20.4	338.5	697.8	101.1	72	0.67
19.3	480.1	602.4	101.3	80	0.54
20.9	364.9	691.3	101	73	0.7
17.8	403.2	467	101.2	75	0.46
20.8	361.2	690.6	101.3	74	0.68
20	400.9	583.2	101.5	77	0.56
18.5	549.4	374.6	101	76	0.43
17.9	486.5	340.9	101	77	0.37
20.1	389	690.2	101.3	74	0.67
20.4	366.7	632	101.4	73	0.64
18.9	378.1	523.7	101.3	72	0.53
18.5	465.6	478.9	101	74	0.5
19.5	359.9	617	101.1	75	0.58
20.3	378.1	612	101.2	72	0.62
20.8	472.9	629.8	101.3	69	0.71
18.4	390.9	444.3	101.2	73	0.45
18.8	373.5	477.5	101.1	75	0.45
20.2	433.7	493.1	101.3	72	0.54
22.8	402.7	447.4	101.2	68	0.55
19.4	392.7	660.6	101.3	64	0.72
19.5	381.3	639.8	101.5	70	0.65
20.1	406.8	483.6	101.6	72	0.52
24.3	369.4	612.6	101.2	63	0.75
19.9	532.5	663.8	101.4	68	0.76
20.2	362.6	681.8	101.5	69	0.7
20.8	516.6	628.5	101.6	74	0.68
23.5	350.3	596.1	101.3	67	0.67
19.5	492.9	654.4	101.3	75	0.66
19.6	355.3	584.1	101.4	72	0.58
19.9	471.9	648.8	101.4	76	0.63
23.7	351.7	455	101.4	73	0.52
18.9	438.2	472	101.1	78	0.46
19.7	365.8	600.1	101.3	71	0.61
20.5	373.5	712.9	101.1	71	0.71
23.2	387.7	652.4	101	75	0.7
18.5	359	318.1	101.1	80	0.3
20.1	330.3	435.6	101.2	73	0.44
19.5	429.1	546.4	101.5	75	0.53
21.5	387.2	521	101	75	0.54
18	467.8	329	101.1	78	0.35
20.9	329.8	619.9	101.1	73	0.61
19.7	375.8	624.8	101.6	71	0.62
22.6	380.4	638.9	101.3	69	0.72
17.8	401.8	263	101.3	84	0.25
21	333.5	574.1	101.4	80	0.52
19.7	381.7	672	101.5	72	0.67
23.1	466.5	695.2	101.4	72	0.8
19.2	354.4	670.2	101.4	63	0.71
21	372.6	573.8	101.4	75	0.58
20.3	388.1	686.3	101.4	71	0.71
23.2	442.8	679.4	101.2	71	0.77
19.3	369	710.4	101.2	68	0.71
21.3	369	659.6	101.3	69	0.7
21	345.3	622	101.1	73	0.61
23.6	397.7	712.5	100.9	69	0.81
19.1	424.1	303.4	101.2	74	0.36
21.9	390.4	562.4	101.5	73	0.6
21.2	359.9	533	101	80	0.49
22.2	375.8	634.7	101.1	74	0.66
18.8	512	649.6	101.5	64	0.74
23.5	395.9	335.2	101.6	76	0.4
21.4	363.5	486.8	101.1	79	0.46
21.9	366.7	659.8	101.3	75	0.68
19.3	441	676	101.5	66	0.73
23.7	415	654.8	101.4	70	0.74
21.6	398.1	650.4	101.4	73	0.69
22	365.8	587.5	101.2	75	0.6
19.3	468.3	659.6	101.2	71	0.69
23.2	433.2	666.6	101.3	75	0.72
21.7	497.9	699.6	101.6	75	0.76
22	387.2	544.6	101.1	76	0.56
19.1	444.6	539.6	101.1	71	0.56
22.9	490.6	647.5	101.5	74	0.72
20.6	482.4	513.3	101.4	75	0.55
20.5	403.6	472.1	101.1	73	0.51
18.9	332.1	623.3	101	73	0.57
22.3	428.7	670	101.5	78	0.69
20.6	363.5	601.7	101.2	73	0.6
21	374.9	674	101.3	65	0.76
19.2	320.2	595.5	100.9	75	0.53
21.5	367.2	540.8	101.4	81	0.51
20.5	341.2	626.9	101.2	74	0.61
21.4	351.7	660.6	101.5	66	0.72
18.7	340.7	456	101	79	0.4
20.9	350.3	356.8	101.6	78	0.37
21.3	380.4	623	101.3	73	0.64
21.7	362.6	685.1	101.4	68	0.74
19.6	370.4	618.9	101	73	0.6
21.6	348	545	101.5	76	0.55
21.9	358.1	684.7	101.2	73	0.7
21.5	370.4	675.5	101.3	69	0.71
20.3	379	619.3	100.9	73	0.62
21.3	348	537	101.4	78	0.52
21.7	374.5	641.8	101.2	71	0.67
21.4	428.7	640.6	101.3	71	0.68
20.8	364	650.6	100.8	70	0.66
21.1	305.7	307.3	101.6	79	0.31
21.1	362.2	639.1	101.2	71	0.66
22.7	456.5	649.6	101.3	70	0.74
21.4	350.3	693.2	101	70	0.71
21.5	327.1	348	101.5	74	0.39
21.3	378.1	658.8	101.1	70	0.69
22.1	463.3	660.4	101.3	72	0.74
22.2	375.4	572.2	101	69	0.61
21.6	367.6	380.2	101.3	78	0.42
21	368.5	664.7	101.1	70	0.69
20.5	374.5	681.9	101.2	68	0.73
23	356.7	569.6	100.9	71	0.61
21.5	442.3	516.7	101.3	72	0.59
21.1	377.2	654.8	101.1	71	0.68
20.8	390.4	628.8	101.4	65	0.72
22.5	357.1	618.5	101	72	0.65
21.9	477	602.9	101.5	70	0.71
21.5	369	652.6	101.2	70	0.7
21.2	431.4	437.5	101.5	71	0.53
21.8	347.6	667.1	101	71	0.69
21.5	378.1	501	101.4	75	0.53
22.1	388.1	671.5	101.3	67	0.75
21.2	478.8	509.9	101.4	75	0.56
20.4	371.3	555.6	101	76	0.54
21.1	400.4	462.9	101.2	77	0.48
22.7	395.9	616.5	101.4	68	0.7
21.7	369	586.7	101.3	75	0.6
21.2	333.9	468.1	101	72	0.49
21	405.4	631.6	101.3	69	0.69
22.9	410	641.1	101.4	69	0.74
22.7	362.2	589.8	101.3	73	0.63
21.1	361.2	595.8	101.1	73	0.61
20.9	373.1	678.6	101.3	65	0.75
22.1	465.1	578.2	101.2	74	0.65
23	371.7	490.6	101.3	75	0.53
21.5	371.3	610.7	101.2	72	0.65
20.8	373.5	594.7	101.3	68	0.64
20.7	422.3	303.3	101.1	80	0.34
22.6	397.2	452.3	101.3	76	0.5
21.6	425.5	611.8	101.2	72	0.67
20.2	352.1	561.7	101.2	73	0.55
21.4	356.7	477	101.1	77	0.48
22.4	421.4	522.5	101.3	73	0.59
21.3	343.5	601.8	101.2	71	0.63
20.5	395	650.6	101	68	0.7
22.1	385.4	512.4	101.4	76	0.54
22.2	425.9	434.6	101.3	78	0.47
21.4	375.8	646.9	101.3	71	0.7
20.6	380.8	653.1	101.1	64	0.74
22.2	435	655.5	101.4	76	0.69
22.6	423.7	541	101.2	76	0.58
21.3	470.6	606.7	101.3	71	0.68
20.7	384.5	658.9	101.3	61	0.77
22.5	433.2	655.1	101.3	75	0.7
22.5	399.5	590.8	101.3	77	0.62
19.3	416.8	284.8	101.2	82	0.3
20.7	445.1	669.6	101.3	67	0.74
23	382.7	665	101.2	70	0.72
20.9	439.6	297	101.3	79	0.35
18.1	384.9	292.7	101.1	75	0.33
20.7	402.7	666.8	101.2	73	0.67
21.8	381.3	661	101.1	72	0.69
20.6	338.5	303.7	101.3	81	0.3
19.7	432.3	529.5	101.4	64	0.64
20.1	348.9	647.1	101	73	0.61
21.1	352.1	652.6	101	70	0.69
21.2	381.7	433.1	101.3	72	0.49
20.2	436	593.7	101.5	67	0.67
20.1	333.9	608.2	101	71	0.59
20.3	405.9	629.8	101	68	0.68
22.2	429.1	562.7	101.4	67	0.67
19.6	459.6	338.3	101.6	74	0.43
19.8	344.4	551.1	101	73	0.53
20.6	383.6	613.9	101	65	0.69
21.5	336.6	494.2	101.2	72	0.53
19.7	535.7	473.9	101.5	73	0.55
18.7	327.1	435.2	101	80	0.37
20.9	374	626.2	101.4	65	0.72
20.2	376.3	301	101.3	77	0.35
20	434.1	597.6	101.4	71	0.63
19.1	371.7	365.6	100.9	80	0.34
20.8	390.9	562.8	101.4	66	0.65
20.6	407.7	541.4	101.3	68	0.62
20.2	345.3	613.4	101.4	70	0.61
19.2	361.7	319.7	100.7	78	0.33
20.3	408.2	485.5	101.2	63	0.61
20.7	426.4	648	101.3	65	0.76
20.3	388.1	637.9	101.5	69	0.66
20	414.5	525.5	100.9	71	0.56
20.4	376.3	553.6	101.2	59	0.68
21.1	400	639.3	101.6	67	0.7
20.2	477	604.2	101.6	63	0.71
20.6	470.6	563	101.2	71	0.62
20.4	436.4	604.1	101.4	68	0.68
21.3	371.7	639.3	101.4	70	0.67
19.5	423.2	628.6	101.6	69	0.65
21.2	381.3	380.3	101.2	74	0.42
20.6	418.6	598	101.4	68	0.68
20.8	370.4	606	101.1	67	0.67
19.3	374	628.2	101.5	65	0.68
23.1	331.6	538.6	101.3	67	0.61
20.3	378.6	582.5	101.1	67	0.64
20.8	426.8	376.7	101.4	69	0.51
19.2	368.1	609	101.5	61	0.68
23.7	306.6	572	101.2	69	0.62
20.1	417.7	541.3	101.1	65	0.64
21.1	369	576.5	101.5	65	0.68
19.3	362.2	496.8	101.6	68	0.53
23.7	310.7	579	100.9	69	0.62
20	390.4	492.8	101.1	68	0.56
21	453.7	628.5	101.6	61	0.77
19.6	405	484.7	101.5	76	0.48
21.9	345.8	611.3	100.9	75	0.61
20.4	454.2	600.4	101.3	67	0.68
21.5	479.2	644.3	101.5	64	0.8
19.3	309.8	454.9	101.4	79	0.39
21.8	405.4	561.8	100.9	76	0.58
19.7	456.5	538	101.3	74	0.55
22.9	405.4	639.9	101.4	64	0.78
19.8	313	414.1	101.5	76	0.39
21.9	472.4	577.4	100.8	78	0.59
19.4	409.1	487.9	101.1	76	0.47
22	310.7	608.8	101.4	73	0.6
20.4	444.6	552.5	101.6	76	0.55
21.8	380.4	614.3	100.6	78	0.6
19.9	323.9	585.3	100.9	70	0.57
21	375.4	567.8	101.2	76	0.55
21.4	504.7	519.2	101.5	74	0.59
21	400.4	515.9	100.6	80	0.48
19.9	361.7	616.7	101	68	0.62
21.6	383.6	537.5	101.2	74	0.56
22.7	430	490.2	101.2	67	0.63
21.2	395	585.5	100.8	77	0.58
19.5	449.2	572	101.1	74	0.55
21.1	361.2	550.5	101.2	71	0.58
21.9	333	571.7	101.1	77	0.55
21.8	355.8	547.5	100.9	75	0.54
19.7	420.5	589.4	101.2	74	0.56
21.2	366.3	559	101.2	73	0.58
20.1	378.1	262.9	101.3	84	0.26
25.7	356.7	566.6	100.7	58	0.78
20	374.5	534	101.2	76	0.49
21.6	363.1	554.8	101.1	74	0.57
21.3	333.9	576.4	101.2	70	0.6
28.9	408.6	597.5	100.7	45	1
21.4	456.5	576.8	101.1	69	0.64
22	347.6	562.7	101.3	74	0.56
20.6	354.4	579.1	101.3	73	0.57
28.2	358.1	597.8	100.6	44	0.96
22	430	608.5	101	66	0.7
23.6	319.3	589.1	101.4	71	0.62
20	395.9	600.4	101.3	73	0.58
24.3	379.5	607.7	100.7	66	0.71
20.7	409.5	604.6	101	77	0.57
24.3	409.5	604	101.4	67	0.73
21	304.3	598.5	101.2	64	0.62
21.1	405.9	445.4	101	79	0.43
20.2	378.6	577.6	101	71	0.57
24.4	383.1	591.5	101.2	58	0.77
22.9	292.9	580.5	101.2	56	0.7
20.4	382.7	543.1	101.1	72	0.57
19.9	398.6	584.3	101.1	70	0.6
24.1	307.5	591.1	101	65	0.67
21.9	395.9	505.2	101.4	69	0.58
21.3	373.5	514.2	101.1	70	0.55
18.9	428.7	546.5	101.2	72	0.53
24	346.7	585.4	100.9	68	0.65
21	320.7	424.8	101.3	74	0.43
20.2	392.2	360.3	101	77	0.39
19.1	385.8	563.5	101.1	69	0.57
23.8	463.3	581.9	101	69	0.73
20	408.6	517	101	71	0.56
20	355.3	532.3	101	68	0.57
19.4	364	424.8	100.9	70	0.46
23.7	458.3	578.2	101	62	0.79
19.2	575.3	258	101.1	68	0.45
20.2	342.6	485.1	101.3	61	0.58
19.8	348.9	512.2	101	66	0.55
21.1	316.1	534.7	101	80	0.47
19.1	441.9	526.7	101.4	63	0.61
20.2	451.9	562	101.3	69	0.63
20.5	372.6	544.5	101.2	73	0.54
20.3	335.3	503.9	101	78	0.44
19.5	373.5	585.4	101.6	69	0.59
20	458.3	502.3	101.3	73	0.53
23.7	409.5	535.8	101.1	51	0.77
20.8	324.8	417.1	101.3	81	0.38
19.8	320.2	555	101.4	74	0.51
19.7	331.6	477.3	101.2	73	0.46
23.1	292.9	254.9	101.1	66	0.38
21.6	288.8	463.3	101.2	74	0.44
19.7	343.9	467	101.1	71	0.47
19.7	309.8	463.7	101.2	69	0.47
22.5	354	245.8	100.9	73	0.34
20.2	336.2	490.5	101	72	0.5
19.7	366.3	560.2	101.3	69	0.56
18.8	317.1	302.7	101	74	0.32
19.8	422.7	313.7	101.1	77	0.35
19.9	387.7	470.6	101.2	68	0.53
20	441.9	552.8	101.4	72	0.56
19	313	447.1	101.1	69	0.44
19.5	406.8	479.8	101.1	65	0.54
20.5	374.9	448	101.4	62	0.56
20.2	419.1	508.2	101.3	74	0.5
18.7	298.4	239.6	101.1	78	0.25
17.7	381.3	348.2	101.1	72	0.39
20.3	451	408.9	101.1	65	0.56
20	390.9	473	101.2	78	0.44
18.6	462.8	295.2	101	69	0.43
19.1	430	536.8	101.1	60	0.63
21	423.2	425.5	100.9	58	0.62
20.5	331.2	433.2	101.1	75	0.42
19	342.1	497.7	101.5	57	0.59
22.1	343.5	562	100.8	54	0.68
21.7	349.9	501.2	101.3	62	0.6
20.6	385.4	256	101.4	87	0.24
18.5	297	537.9	101.6	65	0.53
20	306.1	460.5	100.7	78	0.41
21.5	378.6	535.2	101.6	66	0.61
20.8	370.4	295	101.6	84	0.27
19	277.4	504	101.4	72	0.46
19.4	367.6	445.8	101.1	79	0.38
21	405.4	453.8	101.6	70	0.51
20.3	328.4	322.2	101.5	81	0.3
19.4	360.8	348.3	101.5	70	0.39
20.1	398.1	468	101	78	0.43
20.9	444.2	507.8	101.5	67	0.58
19.3	347.6	375.6	101.4	80	0.34
19	432.8	507.2	101.7	69	0.54
24	385.8	368.7	101	57	0.58
20.9	421.8	500.3	101.5	71	0.54
19.1	301.1	351	101.2	74	0.36
19	297.9	463.3	101.8	70	0.45
22.2	329.8	456.6	101.2	74	0.46
21.2	338.5	455.8	101.4	71	0.47
19.4	329.4	464.7	101.3	73	0.46
18.7	360.8	515.6	101.6	74	0.46
21.4	361.7	454.6	101.1	76	0.44
20.4	388.6	252.6	101.3	68	0.38
19.9	381.7	518.6	101.4	77	0.48
18.9	300.7	524.5	101.3	80	0.39
22.1	400	530	101.2	64	0.61
20.3	371.7	274.9	101.2	70	0.45
21.2	408.6	506.9	101.4	76	0.51
18.9	284.7	477	101.2	79	0.35
21.5	414.5	528.5	101.4	69	0.6
20.1	331.6	298.1	101.2	75	0.32
22	379	433	101.2	77	0.45
18.3	248.3	495.4	101.3	81	0.36
20	329.4	498.9	101.4	73	0.48
20.9	376.3	464.4	101.1	73	0.5
22.4	385.8	502.1	101	69	0.53
18.5	310.7	437.9	101.5	76	0.37
19.1	382.2	454.2	101.2	68	0.5
20.7	377.6	304.4	101.4	75	0.36
21.4	348.9	477.4	101.3	81	0.42
18.7	351.2	343.1	101.4	81	0.29
19.7	481.5	427	101.3	61	0.59
20.6	310.2	240.1	101	71	0.33
25.8	330.3	502.8	101.3	47	0.73
18.8	348	406.5	101.2	84	0.31
18.9	399.1	467	101.3	56	0.6
21.6	339.8	493.6	101.2	66	0.55
26.4	262.8	480.1	101.3	36	0.74
18.6	287.9	299.3	101.4	84	0.23
18.5	405.4	491.2	101	67	0.52
22.2	369.4	510.7	101.5	68	0.55
20.7	283.8	471.5	101.3	80	0.4
18.4	321.6	399.9	101.5	77	0.35
19.6	353	440.2	101.3	74	0.45
20.7	444.2	456.5	101.4	78	0.44
19.4	338.9	391.3	101.3	79	0.33
18.6	375.8	342.1	101.6	72	0.38
20.7	426.4	395	101.6	70	0.49
20.4	376.7	413.2	101.3	70	0.48
20.5	440.5	421.3	101.4	76	0.44
19.6	377.2	484.1	101.8	69	0.51
19.6	416.8	457.4	101.5	78	0.42
19.8	341.2	319.3	101.3	65	0.41
19.4	357.1	409.7	101.3	71	0.44
21.7	377.6	491.7	101.8	59	0.64
19	315.7	434	101.5	74	0.37
21.1	350.3	471.5	101.5	56	0.64
19.2	383.6	429.1	101.4	66	0.48
22.4	225.9	481.5	101.1	50	0.6
19.1	395.4	452.5	101.6	72	0.44
23.7	323.9	509.2	101.6	13	1.03
18.9	372.2	419.2	101.5	73	0.4
20.4	244.6	491.4	101.1	70	0.47
19.2	416.4	385.1	101.5	74	0.39
22.8	225	487.8	101.1	19	0.82
20.1	298.4	162.3	101.7	83	0.18
18.8	299.3	370.2	101.4	85	0.27
18.7	396.3	417.8	101.5	77	0.39
19.4	296.1	472.3	101.3	58	0.55
20	392.2	214.1	101.4	88	0.2
18.9	308.4	431.4	101.6	76	0.38
18.6	425.9	276.8	101.5	77	0.31
19.2	354	463	101.3	71	0.42
19.1	297	365.3	101.3	71	0.35
18.1	329.4	326.6	101.8	72	0.34
18.6	338.9	277	101.5	79	0.27
18.9	324.3	404	101.2	73	0.37
19.5	381.7	290.4	101.3	74	0.34
18.5	283.3	319.5	101.6	68	0.34
18.3	378.1	236.3	101.5	68	0.36
19.4	363.5	388.7	101.2	70	0.42
19.6	353	296.9	101.3	71	0.34
18.7	324.8	462.9	101.4	74	0.41
18.6	336.2	342.1	101.2	67	0.39
19.6	308.9	306.4	101.2	74	0.33
19.2	360.3	313.3	101.6	74	0.33
18.7	343.9	420.7	101.3	83	0.31
18.6	383.1	373	101.1	70	0.4
20.1	380.4	337.8	101.1	70	0.41
19.4	409.1	342.6	101.7	75	0.38
19.6	352.1	438.3	101.3	77	0.38
17.6	343.9	397.2	101.3	83	0.3
20.2	345.3	383.9	101.5	68	0.44
18.2	345.3	163.6	101.7	90	0.18
19.8	335.3	224.6	101.6	74	0.29
19.4	369	437.2	101.4	63	0.43
19.8	327.1	265.6	101.4	77	0.3
19.6	437.3	388.5	101.4	67	0.46
19.8	402.7	264.7	101.4	81	0.29
16.7	405.4	184.4	101.5	89	0.14
19.6	435	288	101.1	69	0.38
18.7	324.8	325.6	101.5	71	0.34
18.7	327.5	158.2	101.1	87	0.17
19.8	418.6	354.3	101.7	60	0.51
20.1	404.1	437.1	101.3	63	0.54
19.7	239.6	302	101.5	70	0.3
18.7	394	247.1	101.4	85	0.22
18.4	305.7	209.3	101.7	77	0.23
20.4	326.2	449.1	101.5	19	0.81
19.8	446.9	184.7	101.3	87	0.21
18	300.2	195.2	101.3	86	0.15
20.2	327.1	263.3	101.9	75	0.28
20.7	227.3	433.7	101.2	23	0.7
19.3	385.4	340.7	101.4	82	0.29
17.2	285.6	264.8	101.4	84	0.19
19.5	361.2	348.2	102	73	0.34
20.6	253.7	441.3	101.2	35	0.69
19.6	270.6	235.7	101.7	77	0.25
17.9	311.6	261.7	101.2	81	0.23
19.1	489.3	362.9	101.7	70	0.43
20.7	308.4	418.4	101.4	39	0.62
20.6	328.4	246.4	101.9	64	0.36
18.5	414.5	380.1	101.3	74	0.39
17.3	537.1	356.5	101.6	65	0.45
19.9	306.1	403.1	101.5	54	0.5
22.3	246.9	310.3	101.5	53	0.44
17.8	384	334.6	101.3	70	0.38
16.6	364.4	427.3	101.8	56	0.48
18.4	324.8	406.1	101.3	64	0.42
21.8	332.5	275.2	101.4	67	0.41
17.7	324.3	349.7	101.1	66	0.39
16.7	269.7	400.6	101.7	54	0.4
17.4	343	416.6	101.4	71	0.33
20.6	366.3	269.8	101.6	73	0.3
17.6	343.9	359.3	101.5	62	0.43
16.2	272	377.5	101.5	56	0.37
17.4	329.8	358	101.4	79	0.25
19.2	378.6	325.2	101.6	78	0.32
17.4	359.4	281.7	101.7	64	0.35
17.7	304.3	398.7	101.7	34	0.59
18.3	268.8	400.9	101.4	66	0.33
18.3	252.4	305.5	101.4	72	0.28
17.1	321.2	405	101.5	71	0.35
18.2	331.2	284.9	101.6	21	0.68
18	256.5	286.2	101.6	81	0.21
18.3	401.3	108.1	100.6	91	0.13
17.7	274.2	343.3	101.4	79	0.26
18.5	351.7	358.9	101.4	41	0.6
18.5	283.3	340.2	101.6	72	0.32
18.7	524.8	273.8	101.2	79	0.3
17.6	381.3	161	101.7	83	0.18
17.1	342.6	355	101.7	37	0.58
17.3	442.3	357.4	101.4	62	0.44
17.3	461.5	197.3	101.6	66	0.36
17.2	343.9	283.4	101.6	72	0.29
18.2	317.1	411.2	101.6	19	0.73
17.1	433.2	376.8	101.3	46	0.6
16.3	344.4	391.1	101.4	60	0.43
17.7	319.8	291.3	101.5	71	0.3
17.1	301.1	407.6	101.3	25	0.65
16.3	265.1	399.1	101.8	24	0.57
16.2	343	230.3	101.2	70	0.25
17.8	220.9	384.9	101.3	74	0.29
16.6	329.4	395.4	101.3	55	0.46
16.8	286.1	368.9	102	37	0.5
15.8	392.7	214.7	101.4	76	0.22
16.7	194.5	251	101.3	88	0.14
16.7	333.9	342.2	101.5	71	0.33
16.6	302.9	389.9	101.2	56	0.44
16.7	326.6	309.9	101.9	74	0.28
16.4	305.2	262.1	101.3	82	0.2
17.5	371.7	310.1	101.6	61	0.4
17.5	370.4	336.3	101	59	0.48
16.2	295.2	321	101.9	73	0.27
16.3	369.4	153.9	101.5	82	0.19
17.2	347.1	335.9	101.4	65	0.38
16.9	507.5	386.2	101.6	21	0.83
16.8	371.3	363.7	101.9	80	0.28
17.2	291.1	296.9	101.6	68	0.28
16.4	306.1	341.8	101.4	69	0.29
16.9	252.4	381.1	102	32	0.51
18	329.8	342	101.8	75	0.3
16.6	227.3	338.3	101.8	71	0.27
17.5	304.8	374.5	101.5	36	0.52
19.5	289.3	362.8	101.7	38	0.58
19.5	227.8	360.3	101.8	44	0.47
16.1	335.3	250.6	101.7	73	0.25
18.8	307	375.8	101.1	26	0.59
21.2	233.2	337.5	101.5	28	0.57
19.6	225.5	375.8	101.9	35	0.54
16.1	308.4	211.8	101.6	78	0.2
17.5	277.4	350.4	101.2	73	0.29
20.6	194.1	321	101.7	30	0.54
18.3	216.4	362.8	101.7	51	0.39
16.2	227.3	350.3	101.6	75	0.26
17.2	330.3	352.3	101.3	73	0.32
20.6	282.4	305	101.7	35	0.53
17	306.1	233.4	101.4	76	0.24
16.6	291.5	301.1	101.6	76	0.27
16.6	300.7	335.1	101.6	68	0.34
19.2	265.6	356.7	101.4	42	0.45
17	449.2	314.4	101.3	69	0.36
15.1	551.2	218.4	101.6	75	0.3
16.7	349.9	313.2	101.5	65	0.35
17.1	326.6	298.5	101.4	70	0.28
15.6	311.1	360.3	101.7	62	0.36
13.7	277	327.7	102.1	65	0.29
17.4	293.4	323.8	101.6	59	0.38
16.8	310.7	338.1	101.7	66	0.29
15.3	277.9	305	101.7	65	0.29
14.2	266.9	350.5	101.9	57	0.31
18.7	272.4	334.1	101.2	22	0.64
16.9	283.8	232.9	101.8	79	0.19
16.3	259.2	240.7	101.6	62	0.27
14.1	330.3	261.1	101.5	64	0.3
15.9	318.9	324.2	100.9	74	0.3
17.4	292.9	322.7	101.8	75	0.27
18.1	346.7	350.7	101.9	58	0.39
14	430.5	336.7	101.7	44	0.5
19.3	314.8	350.6	101.3	42	0.56
17.4	320.2	313.8	101.4	70	0.32
19	281.1	334.9	102.1	33	0.59
12.8	182.7	240.8	102.2	36	0.32
21	362.2	341.2	101.3	23	0.76
16.5	462.8	152.8	101.1	72	0.26
17.4	256.5	330.3	101.8	30	0.49
12.3	280.6	350.9	101.9	42	0.37
21.3	311.6	211.5	101.5	35	0.56
15.5	448.3	214.9	101.3	75	0.3
16.3	325.7	296.7	101.5	67	0.32
14	292	351.6	101.9	35	0.48
17.7	280.2	324.2	101.7	63	0.34
14.7	342.1	302.4	101.8	60	0.34
15.3	267.4	330.1	101.3	70	0.27
14.6	224.1	317.6	101.8	38	0.39
15.9	350.8	287.9	101.6	77	0.24
15.7	252.4	335.2	101.9	51	0.38
15.7	277.4	323.3	101.4	72	0.27
14.4	274.7	257.6	101.7	79	0.17
16.3	313.4	264.2	101.5	74	0.26
17.5	272.9	320.6	101.5	31	0.51
15.6	260.6	338.1	101.8	59	0.31
13.5	283.8	168.2	101.4	73	0.19
16	366.3	150.9	101.3	69	0.28
17.3	228.2	273.8	101.5	57	0.32
15.2	322.1	245.8	101.3	65	0.3
13.2	469.7	112.2	101.2	94	0.11
16.9	424.6	169.2	101.4	75	0.32
15.9	264.2	303.4	101.5	66	0.29
14.2	255.6	320.6	101.7	36	0.41
